X,Y,yaw,K,s,type
1258,8804,-0.989353396,0,0,0
1260.746152,8799.821645,-0.989353396,0,5,0
1263.492303,8795.64329,-0.989353396,0,10,0
1266.238455,8791.464935,-0.989353396,0,15,0
1268.984606,8787.28658,-0.989353396,0,20,0
1271.730758,8783.108225,-0.989353396,0,25,0
1274.47691,8778.929869,-0.989353396,0,30,0
1277.223061,8774.751514,-0.989353396,0,35,0
1279.969213,8770.573159,-0.989353396,0,40,0
1282.715365,8766.394804,-0.989353396,0,45,0
1285.461516,8762.216449,-0.989353396,0,50,0
1288.207668,8758.038094,-0.989353396,0,55,0
1290.953819,8753.859739,-0.989353396,0,60,0
1293.699971,8749.681384,-0.989353396,0,65,0
1296.446123,8745.503029,-0.989353396,0,70,0
1299.192274,8741.324674,-0.989353396,0,75,0
1301.938426,8737.146318,-0.989353396,0,80,0
1304.684578,8732.967963,-0.989353396,0,85,0
1307.430729,8728.789608,-0.989353396,0,90,0
1310.176881,8724.611253,-0.989353396,0,95,0
1312.923032,8720.432898,-0.989353396,0,100,0
1315.669184,8716.254543,-0.989353396,0,11,0
1318.415336,8712.076188,-0.989353396,0,11,0
1321.161487,8707.897833,-0.989353396,0,11,0
1323.907639,8703.719478,-0.989353396,0,11,0
1326.65379,8699.541123,-0.989353396,0,11,0
1329.399942,8695.362768,-0.989353396,0,11,0
1332.146094,8691.184412,-0.989353396,0,11,0
1334.892245,8687.006057,-0.989353396,0,11,0
1337.638397,8682.827702,-0.989353396,0,11,0
1340.384549,8678.649347,-0.989353396,0,11,0
1343.1307,8674.470992,-0.989353396,0,11,0
1345.876852,8670.292637,-0.989353396,0,11,0
1348.623003,8666.114282,-0.989353396,0,11,0
1351.369155,8661.935927,-0.989353396,0,11,0
1354.115307,8657.757572,-0.989353396,0,11,0
1356.861458,8653.579217,-0.989353396,0,11,0
1359.60761,8649.400862,-0.989353396,0,11,0
1362.353761,8645.222506,-0.989353396,0,11,0
1365.099913,8641.044151,-0.989353396,0,195,0
1367.846065,8636.865796,-0.989353396,0,200,0
1370.592216,8632.687441,-0.989353396,0,205,0
1373.338368,8628.509086,-0.989353396,0,210,0
1376.08452,8624.330731,-0.989353396,0,215,0
1378.830671,8620.152376,-0.989353396,0,220,0
1381.576823,8615.974021,-0.989353396,0,225,0
1384.322974,8611.795666,-0.989353396,0,230,0
1387.069126,8607.617311,-0.989353396,0,235,0
1389.815278,8603.438955,-0.989353396,0,240,0
1392.561429,8599.2606,-0.989353396,0,245,0
1395.307581,8595.082245,-0.989353396,0,250,0
1398.053733,8590.90389,-0.989353396,0,255,0
1400.799884,8586.725535,-0.989353396,0,260,0
1403.546036,8582.54718,-0.989353396,0,265,0
1406.292187,8578.368825,-0.989353396,0,270,0
1409.038339,8574.19047,-0.989353396,0,275,0
